CLLT_FP_PRNO,INCB_DVSN,ETRS_YM,FIRE_YM,BEFO_JOB,EDGB,BRCH_CODE
11478,R,200610,200811,기타,대학졸,106
11614,R,200611,200906,보험관계인,고졸,281
11489,R,200610,200809,기타,대학졸,116
11103,R,200607,200902,기타,고졸,19
11035,R,200606,201010,기타,#,275
11596,R,200611,201006,보험관계인,고졸,278
20466,P,198502,999912,기타,중졸,56
27160,P,199711,999912,기타,전문대졸,158
11925,R,200702,200712,기타,고졸,45
11861,R,200701,201103,회사원,대학졸,112
12558,R,200708,200809,기타,고졸,44
12768,R,200710,200805,기타,고졸,44
12745,R,200710,201009,교육부문,#,163
12884,R,200711,200902,기타,대학졸,88
12605,R,200708,200806,기타,전문대졸,141
12910,R,200711,200808,보험관계인,고졸,229
12494,R,200707,201501,보험관계인,고졸,161
12734,R,200710,201207,기타,고졸,302
5360,R,200205,201001,보험관계인,중졸,266
12869,R,200711,200806,기타,전문대졸,167
8669,R,200410,201501,보험관계인,고졸,166
12846,R,200711,200812,기타,고졸,150
13596,P,200805,999912,기타,#,160
9143,R,200503,200811,기타,대학졸,113
13961,R,200808,200812,기타,고졸,113
14082,R,200809,200908,기타,고졸,259
23034,P,199305,999912,기타,전문대졸,121
12145,R,200704,201312,기타,고졸,17
14031,R,200808,200901,영업직(판,#,112
12268,R,200705,201109,기타,대학졸,280
11609,R,200611,201104,보험관계인,고졸,262
12636,R,200709,201101,기타,대학졸,25
11225,R,200608,201010,기타,전문대졸,96
11505,R,200610,201501,기타,대학졸,57
14592,R,200901,201002,보험관계인,#,114
14044,R,200809,201212,영업직(판,#,158
30512,P,199912,999912,보험관계인,고졸,90
14334,R,200811,200912,일반기업,고졸,84
14541,P,200901,999912,기타,고졸,106
22764,P,199310,999912,기타,고졸,55
9590,R,200507,201008,의료부문,#,106
23591,P,199407,999912,기타,고졸,90
15037,P,200905,999912,보험관계인,#,287
15342,R,200908,201004,기타,고졸,56
14674,R,200902,201001,기타,고졸,38
15360,R,200908,201009,기타,고졸,141
15116,R,200906,201009,기타,고졸,90
25000,R,199607,201102,사기업체,고졸,25
14118,R,200809,201104,기타,고졸,268
15680,R,200911,201010,기타,고졸,167
15548,R,200910,201205,기타,#,118
14938,R,200904,201105,보험관계인,고졸,274
15685,R,200911,201211,기타,#,44
15573,R,200910,201002,보험관계인,#,114
13507,P,200804,999912,보험관계인,#,270
14565,R,200901,201007,기타,고졸,13
16165,R,201003,201008,보험관계인,#,274
12193,R,200705,201409,기타,고졸,23
16330,R,201005,201205,보험관계인,대학졸,110
27817,R,199801,201505,회사원,고졸,25
12991,P,200712,999912,의료부문,대학졸,171
15795,R,200912,201602,기타,대학졸,14
15653,R,200910,201209,기타,고졸,158
2853,P,200105,999912,기타,#,90
16352,R,201005,201109,기타,고졸,154
24580,R,199502,201203,기타,고졸,145
16463,R,201006,201305,기타,고졸,16
16905,R,201010,201109,기타,#,59
17007,R,201011,201201,기타,고졸,42
23263,R,199305,201604,사기업체,#,170
17038,R,201012,201105,기타,#,103
11252,P,200608,999912,기타,고졸,84
15894,P,201001,999912,기타,고졸,156
16872,R,201010,201408,기타,고졸,167
17072,P,201012,999912,기타,고졸,42
22745,R,199302,201504,기타,고졸,55
16360,R,201005,201605,기타,#,125
16357,R,201005,201110,기타,#,25
17226,R,201102,201312,영업직(판,#,156
4934,P,200201,999912,무직,대학졸,158
17452,P,201104,999912,보험관계인,#,270
15353,P,200908,999912,영업직(판,#,141
16214,P,201004,999912,기타,고졸,158
17404,R,201104,201112,기타,전문대졸,14
16962,R,201011,201111,기타,#,45
25125,P,199609,999912,기타,고졸,38
17246,R,201102,201212,보험관계인,고졸,314
17488,P,201104,999912,보험관계인,중졸,268
2669,P,200106,999912,기타,#,47
18037,R,201110,201304,보험관계인,#,269
18071,R,201111,201402,보험관계인,#,51
17098,P,201012,999912,영업직(판,대학졸,158
17088,R,201012,201211,기타,고졸,121
18275,P,201202,999912,기타,고졸,80
15001,R,200905,201311,기타,고졸,29
13429,R,200804,201501,보험관계인,고졸,57
17354,P,201103,999912,보험관계인,#,280
17519,P,201104,999912,보험관계인,고졸,265
13535,R,200805,201404,기타,전문대졸,23
16041,P,201002,999912,보험관계인,고졸,333
24567,P,199506,999912,기타,#,145
17251,R,201102,201307,보험관계인,#,51
18675,R,201208,201409,회사원,고졸,171
20781,P,198612,999912,기타,고졸,23
18385,P,201204,999912,기타,고졸,279
12524,P,200708,999912,기타,#,259
17363,P,201103,999912,기타,#,55
14453,P,200812,999912,기타,#,17
14092,R,200809,201606,기타,고졸,118
19107,P,201301,999912,기타,고졸,106
19131,R,201302,201311,기타,#,145
28067,P,199804,999912,기타,고졸,259
18880,R,201210,201405,보험관계인,대학졸,269
19270,R,201304,201511,기타,고졸,25
19227,R,201303,201408,기타,고졸,121
19357,R,201306,201407,기타,#,158
19420,P,201307,999912,기타,고졸,29
19541,R,201310,201412,기타,#,106
19518,P,201309,999912,보험관계인,#,316
19520,P,201310,999912,기타,#,305
18946,P,201212,999912,기타,고졸,86
12354,P,200706,999912,교육부문,대학졸,303
17408,R,201104,201505,기타,#,299
13816,R,200807,201501,보험관계인,대학졸,57
19711,R,201402,201510,기타,#,16
19566,R,201311,201502,보험관계인,#,262
19662,R,201401,201406,보험관계인,#,51
19755,P,201403,999912,기타,#,49
4952,P,200203,999912,기타,#,154
19905,P,201408,999912,회사원,#,170
3692,R,200105,201504,보험관계인,고졸,116
19535,P,201310,999912,기타,#,13
20037,P,201501,999912,기타,#,111
20034,R,201501,201507,기타,#,19
20130,P,201503,999912,기타,#,11
20209,P,201506,999912,기타,#,305
24723,P,199510,999912,기타,고졸,143
17008,P,201011,999912,보험관계인,#,270
18423,P,201204,999912,보험관계인,대학졸,283
20137,P,201503,999912,기타,#,78
7823,P,200405,999912,기타,고졸,305
26997,R,199711,200302,기타,고졸,141
27358,R,199712,199906,기타,고졸,74
27460,R,199801,199907,무직,고졸,31
22902,P,199312,999912,기타,#,37
23828,R,199403,200208,기타,고졸,167
23359,R,199409,201010,기타,고졸,11
28458,R,199802,199808,무직,#,44
20800,R,198601,200201,기타,고졸,49
28112,R,199802,199810,기타,고졸,46
26679,R,199706,200105,무직,고졸,84
24726,R,199504,200108,기타,#,32
24515,R,199509,199901,기타,고졸,105
26959,R,199705,199910,기타,고졸,116
25408,R,199604,200202,기타,고졸,121
29339,R,199805,199809,무직,고졸,154
29200,R,199806,199810,무직,고졸,148
27761,R,199806,199808,기타,고졸,16
26839,R,199706,199905,기타,고졸,100
27859,R,199801,199810,기타,고졸,127
23402,R,199407,200111,기타,고졸,52
27251,R,199703,199905,일반공무원,고졸,99999999
27730,R,199808,199811,기타,고졸,16
27419,R,199806,199811,기타,고졸,75
21226,R,198802,199912,기타,고졸,143
21177,R,198811,200209,기타,고졸,134
28463,R,199806,199906,무직,고졸,44
21150,R,198805,200208,기타,고졸,103
28253,R,199807,199812,기타,#,61
28640,R,199810,200601,기타,고졸,188
28490,R,199804,199905,기타,대학졸,90
29064,R,199803,200405,무직,고졸,141
21456,R,198912,200308,기타,고졸,141
21648,R,199004,201409,사기업체,고졸,259
27206,R,199703,200207,기타,고졸,154
28846,P,199801,999912,무직,고졸,113
27622,R,199808,199905,기타,고졸,19
23388,R,199408,200103,기타,고졸,16
29671,R,199903,200702,기타,고졸,19
23956,R,199507,200112,기타,고졸,129
28235,R,199812,199911,기타,#,59
30791,R,199903,199912,무직,고졸,103
26809,R,199709,200509,무직,고졸,108
31424,R,199906,200307,기타,고졸,140
23002,R,199307,200307,기타,고졸,188
31334,R,199907,200003,무직,고졸,125
28968,R,199811,200004,기타,고졸,146
30043,R,199906,199910,기타,고졸,65
28733,R,199811,200306,기타,고졸,121
29922,R,199905,200312,기타,고졸,13
20400,R,198404,200207,기타,고졸,29
31147,R,199911,200004,무직,고졸,160
29796,R,199910,200201,무직,고졸,11
28039,P,199804,999912,무직,고졸,120
27228,R,199712,200009,무직,고졸,156
21214,R,198805,200208,기타,고졸,167
20739,R,198203,200111,기타,고졸,108
777,R,200003,200010,기타,고졸,120
234,R,200001,200007,기타,고졸,75
764,R,200005,200011,무직,고졸,38
27771,R,199805,200210,기타,고졸,129
27674,R,199806,200606,기타,#,11
2026,R,200007,200009,무직,고졸,154
31052,R,199911,200511,기타,중졸,116
1609,R,200008,200012,기타,고졸,100
1189,R,200007,200202,기타,고졸,80
20769,R,198211,200704,기타,#,107
570,R,200009,200108,기타,고졸,127
2134,R,200008,200101,기타,고졸,49
22159,R,199111,200411,기타,고졸,136
1589,R,200007,200210,기타,고졸,111
1333,R,200007,200304,기타,고졸,84
29648,R,199911,200205,보험관계인,#,56
1395,R,200004,200204,기타,고졸,118
21570,R,199003,200105,기타,고졸,124
31002,R,199908,200703,무직,고졸,126
1041,R,200009,200109,자유업,고졸,37
28521,R,199802,200608,기타,고졸,86
515,R,200010,200204,기타,고졸,129
1229,R,200008,200107,기타,고졸,86
1339,R,200010,200108,기타,고졸,84
901,R,200001,200107,기타,고졸,29
2816,R,200103,200110,무직,고졸,44
1715,R,200009,200208,무직,고졸,146
31337,R,199910,200111,기타,고졸,125
2551,R,200104,200203,보험관계인,고졸,62
1588,R,200006,200112,기타,고졸,111
31404,R,199912,200303,보험관계인,중졸,156
28070,R,199803,200108,기타,고졸,45
29816,R,199903,200111,기타,고졸,129
3500,R,200106,200112,무직,#,154
24071,R,199504,200810,기타,고졸,42
3127,R,200105,200111,기타,고졸,105
22349,R,199208,200408,기타,고졸,129
3291,R,200108,200201,무직,고졸,141
2983,R,200101,200410,기타,고졸,193
28029,R,199805,200210,기타,고졸,64
2290,R,200101,200205,기타,고졸,31
2267,R,200107,200401,보험관계인,고졸,53
3422,R,200106,200207,기타,고졸,150
260,R,200003,200310,기타,고졸,55
2832,R,200108,200203,무직,고졸,44
2421,R,200112,200510,무직,고졸,21
2630,R,200103,200502,기타,고졸,29
3428,R,200103,200301,무직,고졸,163
3945,R,200111,200606,기타,고졸,98
27143,R,199703,200601,기타,고졸,167
2913,R,200104,200211,무직,고졸,88
13713,P,200806,999912,일반기업,전문대졸,163
15569,R,200910,201208,기타,#,136
14344,R,200811,201104,기타,전문대졸,29
14274,R,200810,201112,기타,#,112
15276,P,200907,999912,보험관계인,전문대졸,289
15759,R,200912,201103,기타,고졸,147
20965,P,198706,999912,기타,고졸,111
13133,P,200801,999912,기타,#,86
1122,P,200004,999912,무직,#,318
10924,R,200606,201412,기타,고졸,158
16604,R,201007,201103,영업직(판,고졸,16
16246,R,201004,201212,보험관계인,고졸,293
14066,R,200809,201112,기타,대학졸,160
16698,R,201008,201106,기타,고졸,25
16812,R,201009,201106,영업직(판,고졸,158
23599,P,199402,999912,기타,#,86
12836,P,200711,999912,기타,고졸,23
16986,R,201011,201203,보험관계인,#,308
16856,R,201010,201310,기타,대학졸,145
16548,P,201007,999912,보험관계인,고졸,289
11301,R,200608,201501,보험관계인,고졸,172
17682,R,201106,201606,기타,대학원졸,259
16741,R,201009,201211,의료부문,전문대졸,112
17177,P,201101,999912,기타,#,14
15234,P,200907,999912,기타,고졸,29
18160,R,201112,201307,기타,고졸,111
17329,P,201103,999912,기타,전문대졸,29
18331,R,201203,201309,기타,#,100
18441,R,201205,201306,기타,대학졸,38
17851,P,201108,999912,기타,고졸,275
18422,P,201204,999912,보험관계인,#,269
10767,R,200604,201501,보험관계인,고졸,172
18228,R,201202,201303,기타,고졸,96
15906,R,201001,201211,기타,#,37
16896,P,201010,999912,보험관계인,#,279
873,P,200010,999912,기타,고졸,50
265,P,200006,999912,기타,#,55
18634,P,201207,999912,기타,#,287
18971,R,201212,201406,기타,#,303
12648,P,200709,999912,기타,고졸,49
18693,R,201208,201601,기타,고졸,19
18949,R,201212,201402,기타,#,106
9264,R,200504,201507,금융부문,#,14
1288,P,200008,999912,기타,고졸,88
19366,R,201306,201509,기타,고졸,118
19416,R,201307,201401,기타,대학졸,17
19223,P,201303,999912,기타,#,259
15500,P,200909,999912,보험관계인,대학졸,286
19481,R,201308,201402,기타,#,303
18724,P,201209,999912,기타,#,125
19192,R,201303,201401,기타,#,299
19241,R,201303,201407,기타,대학졸,120
17998,P,201110,999912,기타,고졸,11
18709,R,201208,201408,기타,#,299
19800,P,201405,999912,기타,#,305
19865,R,201406,201601,영업직(판,고졸,158
19986,P,201411,999912,기타,#,305
19979,R,201410,201603,기타,#,90
20061,P,201501,999912,#,고졸,51
20044,P,201501,999912,#,#,51
20166,R,201504,201606,보험관계인,#,286
20054,P,201501,999912,#,대학졸,324
20315,P,201602,999912,기타,#,146
20018,P,201412,999912,기타,#,42
23367,R,199405,200003,기타,고졸,69
24312,R,199503,199911,기타,고졸,45
22719,R,199301,200201,학생,고졸,62
21148,R,198812,200505,기타,#,108
22425,R,199202,200105,기타,고졸,42
27678,R,199802,199811,기타,고졸,11
26945,R,199710,199807,기타,중졸,99999999
23357,R,199402,200612,기타,중졸,68
28370,R,199803,199807,기타,고졸,61
22474,R,199209,199810,기타,고졸,84
27047,R,199710,200209,무직,고졸,160
28995,R,199802,199809,기타,고졸,134
25821,R,199601,199911,기타,고졸,58
29033,R,199805,200211,무직,고졸,146
29002,R,199804,199809,무직,고졸,145
29066,R,199805,199807,기타,#,141
26503,R,199712,200005,기타,고졸,37
22529,R,199202,200402,기타,고졸,100
27070,R,199705,199902,무직,고졸,163
29359,R,199804,199909,무직,고졸,143
20433,R,198408,200005,사기업체,중졸,106
26064,R,199709,199906,기타,고졸,19
26967,R,199710,199912,무직,고졸,116
29236,R,199805,199812,무직,고졸,205
28245,R,199804,200109,기타,#,59
22967,R,199307,200307,기타,고졸,86
27911,R,199809,199912,무직,고졸,58
24860,R,199607,200211,기타,고졸,17
28057,R,199802,199907,기타,전문대졸,120
25250,R,199605,200610,기타,고졸,107
27465,R,199805,200601,무직,고졸,31
21233,R,198805,199910,기타,고졸,165
29004,R,199801,200501,무직,고졸,134
21283,R,198910,200906,군인,#,56
24263,R,199507,200309,기타,고졸,61
21475,R,198904,200211,기타,고졸,163
24104,R,199506,200003,기타,고졸,13
23382,R,199408,201602,기타,고졸,16
23690,R,199405,200202,기타,고졸,108
22646,R,199209,200108,기타,고졸,154
30419,R,199903,199911,기타,고졸,74
27898,P,199810,999912,무직,고졸,13
20700,R,198112,200303,기타,고졸,134
27561,R,199804,200208,기타,고졸,124
23950,R,199512,200202,기타,고졸,25
25711,R,199607,200110,기타,중졸,158
26884,R,199706,200105,기타,고졸,111
22513,R,199211,200111,기타,고졸,108
30372,R,199901,200508,기타,전문대졸,37
24602,R,199508,200509,기타,고졸,136
27586,R,199802,200006,무직,고졸,56
20909,R,198701,200404,기타,고졸,13
26427,R,199703,200202,기타,고졸,29
23278,R,199401,200802,기타,고졸,17
29611,R,199909,200001,무직,#,124
29585,R,199902,200201,기타,고졸,31
25396,R,199606,199911,기타,고졸,99999999
29516,R,199908,200007,기타,고졸,25
26038,R,199704,200111,기타,고졸,56
26474,R,199707,200511,기타,고졸,32
30002,R,199907,200305,기타,고졸,65
29674,R,199909,200003,보험관계인,고졸,19
30522,R,199911,200012,무직,고졸,80
21639,R,199003,200111,사기업체,고졸,47
30338,R,199903,200404,보험관계인,고졸,32
1902,R,200003,200006,무직,고졸,150
26699,R,199708,200309,기타,고졸,118
22322,R,199204,200410,학생,고졸,14
25990,R,199711,200205,무직,고졸,53
30573,R,199909,200011,기타,고졸,80
23492,R,199403,200406,기타,고졸,29
1843,R,200007,200101,기타,고졸,150
348,R,200003,200302,무직,고졸,56
1851,R,200007,200010,기타,고졸,165
20959,R,198701,201504,기타,#,103
23434,R,199410,200704,기타,#,142
1814,R,200009,200108,무직,고졸,160
30484,R,199912,200102,무직,고졸,44
31212,R,199912,200105,무직,고졸,148
2016,R,200003,200104,기타,고졸,154
23871,R,199405,200202,기타,고졸,125
22447,R,199207,200503,기타,고졸,46
24997,R,199607,200302,일반공무원,고졸,11
30664,R,199907,200110,기타,고졸,188
24926,R,199603,200112,기타,고졸,120
26219,R,199703,200407,기타,고졸,21
753,R,200005,200202,기타,고졸,64
1242,R,200002,200212,기타,고졸,82
241,R,200012,200108,기타,고졸,124
3311,R,200105,200202,기타,#,147
2994,R,200106,200412,기타,#,118
25751,R,199606,200608,기타,#,109
27987,R,199803,200408,기타,고졸,65
3426,R,200108,200201,기타,고졸,163
2806,R,200103,200201,기타,고졸,46
3101,R,200107,200208,기타,#,113
2468,R,200107,200203,무직,고졸,14
2746,R,200108,200202,기타,고졸,37
26226,R,199709,200905,기타,고졸,13
31134,R,199901,200305,무직,고졸,160
3705,R,200107,200303,기타,고졸,59
3659,R,200104,200807,보험관계인,고졸,146
4470,R,200204,200805,기타,전문대졸,45
4180,R,200202,200210,기타,고졸,127
3092,R,200112,200210,보험관계인,고졸,113
29950,R,199906,200209,기타,고졸,58
3796,R,200111,200610,보험관계인,고졸,130
30360,R,199901,200407,무직,대학졸,37
4842,R,200211,200309,기타,고졸,136
2898,R,200110,200506,기타,고졸,82
5602,R,200205,200508,회사원,대학원졸,96
24810,P,199508,999912,학생,대학졸,96
3706,R,200109,200610,기타,고졸,32
9349,R,200505,200511,무직,#,58
9763,R,200508,200701,일반기업,고졸,135
24555,R,199510,200901,기타,#,145
19522,R,201310,201408,보험관계인,#,51
22686,R,199206,200601,사기업체,고졸,170
23754,R,199404,200806,기타,고졸,116
21787,R,199005,201012,기타,고졸,141
21940,R,199109,200802,기타,고졸,16
26119,R,199711,201405,기타,고졸,16
4632,R,200206,200409,기타,#,122
451,R,200003,200504,무직,고졸,16
5502,R,200209,201104,보험관계인,고졸,263
25583,R,199606,200902,기타,#,116
6490,R,200308,200411,기타,고졸,42
26453,R,199710,200504,기타,고졸,59
4888,R,200212,201002,기타,대학졸,167
22146,R,199105,200501,기타,고졸,116
6195,R,200306,200406,자유업,고졸,118
27324,P,199711,999912,무직,고졸,11
21977,R,199112,200712,기타,고졸,50
235,R,200012,200705,기타,고졸,75
30823,P,199909,999912,기타,#,113
6791,P,200310,999912,기타,고졸,37
5270,R,200202,200701,보험관계인,#,85
29656,R,199912,200402,기타,고졸,56
6956,R,200312,200404,회사원,전문대졸,25
6526,R,200309,200503,기타,고졸,62
23925,R,199504,201411,기타,#,75
6617,P,200309,999912,기타,#,42
728,R,200010,200711,보험관계인,고졸,78
25538,P,199612,999912,기타,#,116
1186,R,200002,200612,기타,고졸,80
6591,R,200309,200502,기타,고졸,47
22119,P,199112,999912,기타,#,106
5511,R,200209,201001,기타,고졸,272
6955,R,200312,200501,무직,고졸,147
6365,R,200308,200505,자유업,고졸,88
29406,R,199809,200708,기타,고졸,156
5645,R,200301,200812,회사원,#,197
6835,R,200311,200711,기타,#,78
7769,R,200405,200506,자유업,대학졸,171
30178,R,199911,200606,무직,고졸,49
501,R,200012,200807,기타,고졸,16
21839,R,199009,201007,기타,고졸,141
481,R,200001,200508,기타,고졸,11
6559,R,200309,200908,무직,고졸,150
8229,R,200408,200504,기타,고졸,24
21167,P,198812,999912,기타,고졸,106
7582,R,200404,200908,기타,#,25
21088,P,198801,999912,기타,#,50
4501,P,200210,999912,기타,#,13
7934,R,200406,200808,기타,#,47
8630,R,200410,200505,기타,#,42
8566,R,200410,200605,기타,고졸,126
7462,R,200403,200509,기타,대학졸,47
3917,R,200111,200908,기타,고졸,285
8467,R,200409,200507,자유업,고졸,171
8052,R,200407,200608,기타,고졸,136
8880,R,200501,200603,기타,고졸,108
7192,R,200401,200709,기타,#,120
26297,R,199701,201509,사기업체,#,78
816,R,200008,200508,기타,고졸,45
20746,R,198204,200507,기타,#,134
26782,R,199711,201506,기타,#,113
4565,R,200203,200810,기타,고졸,88
21522,R,198909,200602,기타,고졸,32
8461,R,200409,200506,기타,#,125
21808,R,199004,200603,기타,고졸,160
9063,R,200502,200611,기타,고졸,79
5442,R,200207,201010,보험관계인,고졸,274
1529,P,200011,999912,기타,#,111
9374,R,200505,200511,일반기업,#,62
23412,P,199402,999912,기타,#,25
20931,R,198703,201605,기타,#,86
24045,P,199511,999912,기타,고졸,58
6857,R,200311,200709,기타,고졸,167
1855,R,200007,200904,기타,고졸,150
9587,R,200507,200607,일반기업,#,47
6424,R,200308,201210,회사원,#,158
24924,R,199610,200608,기타,고졸,127
8741,R,200411,200702,기타,#,23
25369,P,199603,999912,기타,#,299
8828,R,200412,200609,무직,#,109
8497,R,200409,200512,기타,#,41
21008,P,198705,999912,사기업체,고졸,191
5531,R,200210,200607,기타,고졸,76
9039,R,200502,200710,기타,#,82
10017,R,200511,200802,기타,고졸,147
21594,P,199003,999912,학생,고졸,14
9470,R,200506,200711,기타,고졸,205
4704,R,200208,200907,기타,고졸,106
8261,P,200408,999912,기타,대학졸,11
10206,R,200512,200710,기타,고졸,118
24514,R,199502,200705,기타,고졸,128
7563,P,200403,999912,기타,고졸,82
24936,R,199604,200803,기타,전문대졸,25
4820,P,200210,999912,자유업,#,146
10603,R,200603,200709,회사원,전문대졸,119
31368,R,199901,200911,무직,고졸,154
7496,R,200403,201002,기타,#,42
23307,P,199403,999912,기타,고졸,55
9394,R,200505,200611,기타,#,205
10674,R,200604,200702,기타,대학졸,104
21989,R,199105,200908,기타,고졸,59
10669,R,200604,201007,기타,고졸,145
9031,R,200502,200912,기타,#,59
11702,R,200612,200805,일반기업,#,38
10657,R,200603,201408,보험관계인,고졸,224
11447,R,200610,200708,기타,전문대졸,78
8710,R,200411,200901,보험관계인,#,75
10865,R,200605,200812,보험관계인,중졸,174
10703,R,200604,201210,기타,고졸,19
11405,R,200609,200709,회사원,대학졸,110
9745,R,200508,201507,무직,고졸,120
10787,R,200605,200807,일반기업,대학졸,154
6060,R,200306,200801,기타,고졸,150
11994,R,200703,200802,기타,대학졸,56
11860,R,200701,200707,보험관계인,고졸,66
22079,P,199102,999912,기타,#,118
6852,R,200311,200801,무직,#,38
12307,R,200706,200710,일반기업,고졸,124
25853,R,199612,200907,기타,고졸,82
10173,P,200512,999912,기타,#,90
12342,R,200706,200904,기타,전문대졸,163
12172,R,200704,201502,보험관계인,고졸,166
8901,R,200501,200810,자유업,고졸,160
11798,R,200701,201312,기타,고졸,116
12708,P,200710,999912,기타,고졸,158
13046,P,200801,999912,기타,전문대졸,141
12085,R,200704,200901,일반기업,전문대졸,167
13157,R,200802,200809,기타,고졸,82
8241,P,200408,999912,기타,#,305
13294,R,200803,201111,기타,고졸,111
7694,R,200404,201104,기타,#,160
21042,R,198806,201505,사기업체,#,38
13343,R,200803,200912,기타,고졸,37
25205,P,199608,999912,기타,고졸,59
12673,R,200709,201002,보험관계인,#,114
14006,R,200808,200905,기타,#,111
8690,R,200411,200907,기타,대학졸,11
12581,R,200708,201104,보험관계인,중졸,293
14365,R,200811,200909,보험관계인,#,186
14346,R,200811,200907,보험관계인,#,204
14209,R,200810,201010,기타,고졸,11
14386,R,200811,201502,영업직(판,#,143
28254,R,199808,201311,기타,고졸,47
24173,R,199503,201509,기타,#,78
13996,R,200808,200903,보험관계인,#,238
13809,R,200807,201604,기타,고졸,55
13499,R,200804,200908,기타,대학졸,274
13424,R,200804,201004,기타,전문대졸,120
14760,R,200903,200911,기타,대학졸,111
23573,P,199403,999912,사기업체,고졸,318
13143,R,200801,201004,회사원,대학졸,253
23370,P,199405,999912,기타,#,11
13846,R,200807,201001,기타,고졸,84
8407,P,200409,999912,자유업,고졸,75
25827,P,199602,999912,기타,고졸,58
14885,R,200904,201005,영업직(판,대학졸,156
14861,R,200904,201012,기타,고졸,158
3682,P,200105,999912,보험관계인,고졸,302
13510,P,200804,999912,보험관계인,#,283
14522,R,200901,201104,기타,고졸,150
13329,R,200803,201011,기타,고졸,163
14468,P,200812,999912,보험관계인,#,288
14694,P,200902,999912,기타,고졸,38
14035,R,200808,201001,영업직(판,고졸,147
14187,R,200810,201210,회사원,#,112
6071,P,200302,999912,기타,고졸,158
15233,R,200907,201002,기타,전문대졸,45
15588,R,200910,201009,기타,전문대졸,103
16079,R,201002,201503,보험관계인,고졸,287
16096,P,201002,999912,기타,#,302
12541,R,200708,201509,기타,고졸,90
16332,R,201005,201208,기타,고졸,25
26254,P,199708,999912,기타,#,23
15979,P,201002,999912,기타,고졸,136
13873,R,200807,201104,보험관계인,고졸,268
12730,R,200710,201303,일반기업,#,303
3001,R,200110,201204,기타,전문대졸,118
9146,R,200503,201503,기타,고졸,103
17055,R,201012,201411,기타,#,103
15533,P,200910,999912,기타,고졸,84
16501,R,201006,201108,기타,고졸,29
16560,R,201007,201301,보험관계인,#,51
11652,R,200612,201504,기타,#,103
15994,R,201002,201307,보험관계인,전문대졸,273
16879,P,201010,999912,기타,#,259
17112,R,201101,201208,기타,전문대졸,64
17018,R,201011,201204,보험관계인,고졸,309
17256,R,201102,201111,기타,#,51
16339,R,201005,201212,기타,고졸,150
17727,R,201107,201203,기타,고졸,82
17705,R,201106,201205,기타,고졸,106
16017,R,201002,201309,보험관계인,고졸,276
16077,P,201002,999912,보험관계인,#,284
17721,P,201107,999912,기타,전문대졸,141
17915,P,201109,999912,기타,고졸,116
17722,R,201107,201412,기타,대학졸,143
18066,R,201111,201207,기타,#,82
17678,R,201106,201312,기타,#,21
17563,R,201104,201401,보험관계인,고졸,265
31474,P,201112,999912,#,#,7
18356,R,201203,201305,기타,#,305
18368,P,201203,999912,기타,중졸,82
16727,R,201008,201212,보험관계인,#,313
18283,R,201202,201501,보험관계인,#,203
18347,P,201203,999912,기타,#,44
17981,R,201110,201311,회사원,대학졸,57
18374,R,201204,201509,보험관계인,고졸,288
18498,R,201205,201310,보험관계인,고졸,212
18183,R,201201,201307,기타,#,125
17421,P,201104,999912,기타,고졸,111
17976,R,201109,201305,기타,고졸,154
18718,P,201208,999912,기타,고졸,121
24334,P,199504,999912,기타,전문대졸,318
16881,R,201010,201604,기타,#,16
10796,R,200605,201511,기타,고졸,49
19088,P,201301,999912,기타,#,305
19120,R,201302,201309,기타,대학졸,319
18973,R,201212,201410,기타,#,49
19125,R,201302,201311,기타,#,69
18130,P,201112,999912,기타,#,163
17482,P,201104,999912,기타,중졸,274
16740,R,201009,201506,기타,고졸,191
19200,P,201303,999912,기타,#,78
5791,P,200301,999912,기타,#,59
19316,R,201305,201308,보험관계인,#,51
19422,P,201307,999912,보험관계인,대학졸,291
12163,R,200704,201501,회사원,대학졸,57
18994,P,201212,999912,기타,고졸,45
19167,P,201302,999912,기타,#,284
15765,P,200912,999912,기타,대학졸,303
19390,R,201306,201501,기타,#,59
19632,P,201312,999912,기타,#,171
19417,R,201307,201412,기타,#,37
15127,P,200906,999912,기타,고졸,106
19605,P,201312,999912,기타,#,171
19464,P,201308,999912,기타,#,111
19792,P,201404,999912,기타,#,116
19894,R,201407,201504,기타,#,106
19869,P,201407,999912,기타,#,327
19672,P,201401,999912,회사원,#,170
22707,R,199301,200007,기타,고졸,129
22303,R,199212,200708,기타,고졸,21
26667,R,199704,200009,사기업체,고졸,84
20522,R,198502,200202,기타,초등졸,125
24509,R,199506,199811,기타,고졸,106
22399,R,199203,199807,기타,고졸,59
26355,R,199707,199811,기타,고졸,46
21959,R,199111,200206,기타,고졸,75
27702,R,199802,199806,기타,고졸,69
28824,R,199803,200202,무직,고졸,113
21176,R,198802,200407,기타,고졸,146
23856,R,199410,200007,기타,고졸,158
20791,R,198603,200207,기타,중졸,29
27214,R,199708,200707,기타,고졸,109
21336,R,198908,200506,기타,고졸,49
23136,R,199303,199912,기타,고졸,147
29098,R,199804,199910,기타,고졸,136
25084,R,199609,200111,기타,고졸,65
29291,R,199804,199901,기타,#,125
26342,R,199708,200101,기타,고졸,45
27608,R,199805,199807,기타,고졸,99999999
21178,R,198802,200202,기타,고졸,99999999
20766,R,198204,200202,기타,고졸,14
26121,R,199706,200307,자유업,고졸,16
