CLLT_FP_PRNO,INCB_DVSN,ETRS_YM,FIRE_YM,BEFO_JOB,EDGB,BRCH_CODE
15049,R,200905,201006,기타,고졸,44.0
13848,R,200807,201011,기타,고졸,84.0
14507,P,200812,999912,보험관계인,대학졸,274.0
15020,R,200905,201306,기타,전문대졸,69.0
15269,R,200907,201006,보험관계인,고졸,223.0
15506,R,200909,201010,기타,고졸,147.0
13327,R,200803,201407,기타,#,13.0
15402,R,200909,201003,기타,고졸,21.0
15673,R,200911,201503,보험관계인,대학졸,288.0
9317,P,200505,999912,무직,#,116.0
10343,P,200601,999912,기타,#,259.0
8912,P,200501,999912,회사원,#,90.0
13942,R,200808,201402,보험관계인,#,313.0
11758,P,200701,999912,일반기업,전문대졸,19.0
15123,R,200906,201308,보험관계인,전문대졸,287.0
15071,R,200905,201007,보험관계인,#,114.0
16217,R,201004,201105,기타,#,118.0
15712,R,200911,201106,보험관계인,고졸,270.0
15961,R,201002,201201,회사원,대학졸,300.0
16766,R,201009,201203,기타,고졸,69.0
16928,R,201010,201111,기타,대학졸,103.0
15711,R,200911,201109,보험관계인,#,273.0
16941,R,201011,201108,기타,고졸,47.0
13518,R,200804,201211,회사원,대학졸,171.0
6816,P,200310,999912,기타,대학졸,279.0
6234,P,200307,999912,무직,고졸,23.0
17577,R,201105,201208,기타,전문대졸,121.0
14842,R,200904,201301,기타,고졸,75.0
16091,R,201002,201406,영업직(판,#,167.0
17734,R,201107,201209,보험관계인,#,280.0
17247,P,201102,999912,기타,#,121.0
17158,R,201101,201109,보험관계인,#,51.0
17742,R,201107,201212,기타,#,42.0
12948,R,200712,201210,기타,전문대졸,56.0
17713,R,201106,201207,회사원,대학졸,293.0
18177,R,201201,201303,기타,고졸,47.0
30515,R,199912,200104,기타,고졸,90.0
22936,R,199307,200603,기타,고졸,46.0
28474,R,199812,200805,기타,고졸,90.0
1135,R,200001,200007,무직,고졸,44.0
575,R,200001,200010,기타,고졸,21.0
839,R,200002,200007,기타,고졸,46.0
31152,R,199907,200112,무직,고졸,160.0
22006,R,199111,200807,기타,고졸,32.0
29314,R,199804,200010,기타,고졸,125.0
1169,R,200003,200102,기타,고졸,90.0
29288,R,199801,200710,기타,고졸,158.0
1672,R,200004,200009,기타,고졸,145.0
783,R,200004,200205,무직,고졸,120.0
1713,R,200004,200008,기타,고졸,146.0
1394,R,200003,200303,기타,고졸,118.0
1764,R,200002,200007,기타,고졸,136.0
27532,R,199809,200403,기타,고졸,31.0
1716,R,200003,200010,무직,고졸,141.0
322,R,200003,200107,기타,#,62.0
220,R,200008,200103,무직,대학졸,75.0
31044,R,199903,200408,기타,전문대졸,116.0
1864,R,200004,200010,무직,고졸,167.0
654,R,200008,200105,기타,고졸,23.0
31319,R,199901,200201,기타,고졸,158.0
492,R,200008,200102,기타,고졸,16.0
2073,R,200010,200109,기타,고졸,156.0
955,R,200001,200208,기타,고졸,61.0
2103,R,200011,200306,기타,고졸,140.0
1749,R,200010,200307,기타,고졸,141.0
24212,R,199509,200505,기타,고졸,29.0
30544,R,199908,200202,기타,#,86.0
1928,R,200006,200111,무직,고졸,163.0
1551,R,200011,200108,기타,고졸,105.0
22051,R,199101,200603,기타,#,86.0
1886,R,200007,200107,무직,고졸,148.0
807,R,200009,200111,기타,고졸,45.0
29905,R,199911,200311,기타,고졸,21.0
22802,R,199306,200510,기타,전문대졸,129.0
3412,R,200107,200204,무직,고졸,150.0
2338,R,200104,200110,보험관계인,중졸,11.0
2982,R,200104,200110,기타,고졸,193.0
3206,R,200104,201005,기타,#,146.0
2822,R,200106,200211,무직,고졸,44.0
3205,R,200107,200204,기타,고졸,134.0
3059,R,200107,200305,기타,#,108.0
1732,R,200006,200303,기타,고졸,141.0
2144,R,200010,200407,기타,고졸,204.0
27647,R,199807,200509,기타,중졸,19.0
2444,R,200107,200301,기타,고졸,55.0
3803,R,200111,200204,기타,초등졸,62.0
26981,R,199710,200306,기타,고졸,116.0
26097,R,199703,200411,기타,고졸,11.0
4700,R,200201,200209,기타,고졸,100.0
30150,R,199904,200309,기타,고졸,46.0
4464,R,200203,200301,기타,고졸,45.0
25723,R,199603,200905,기타,고졸,125.0
5157,R,200202,200608,보험관계인,#,72.0
4167,R,200204,200301,기타,고졸,21.0
25939,R,199704,200209,사기업체,#,25.0
941,R,200002,200305,기타,고졸,47.0
4179,R,200206,200411,기타,고졸,127.0
5089,R,200201,200311,보험관계인,고졸,221.0
1667,R,200009,200304,기타,고졸,134.0
2467,R,200105,200304,기타,고졸,14.0
2257,R,200110,200302,기타,고졸,53.0
5541,R,200210,200306,무직,전문대졸,38.0
20986,P,198708,999912,기타,중졸,116.0
4837,R,200203,200301,기타,고졸,136.0
4860,R,200208,200308,무직,고졸,163.0
3026,R,200108,200310,기타,고졸,23.0
5305,R,200202,200912,보험관계인,고졸,277.0
5753,R,200301,200501,무직,고졸,120.0
23877,R,199407,200305,기타,고졸,205.0
5841,R,200302,201009,기타,고졸,45.0
4695,R,200208,200409,기타,고졸,100.0
5040,R,200208,200405,기타,대학원졸,120.0
5804,R,200303,200311,기타,고졸,32.0
7476,R,200403,200812,자유업,전문대졸,170.0
9609,R,200507,200910,기타,#,80.0
14009,R,200808,200904,기타,고졸,80.0
14901,R,200904,201010,보험관계인,#,51.0
31489,R,199903,200212,회사원,대학졸,96.0
29513,R,199808,200507,기타,대학졸,170.0
23913,R,199411,200602,사기업체,고졸,191.0
6105,R,200301,200709,기타,고졸,156.0
25547,R,199604,200704,기타,고졸,145.0
5628,R,200304,200408,회사원,고졸,204.0
22468,R,199205,201501,기타,초등졸,49.0
1833,R,200010,200704,무직,고졸,163.0
5374,R,200206,200410,기타,고졸,197.0
6368,R,200308,200402,기타,대학졸,16.0
25361,R,199612,200709,사기업체,대학졸,84.0
3797,R,200111,201001,보험관계인,고졸,267.0
6742,R,200310,201009,기타,#,154.0
6465,R,200308,201001,자유업,전문대졸,136.0
27191,R,199710,201411,기타,고졸,125.0
6877,R,200311,200801,기타,#,120.0
28727,R,199805,200404,기타,고졸,121.0
5330,R,200202,201104,보험관계인,고졸,292.0
6967,R,200312,200407,기타,고졸,167.0
7067,R,200312,200412,무직,#,148.0
6961,R,200312,200508,기타,#,69.0
4327,R,200209,200604,기타,고졸,50.0
28438,P,199804,999912,무직,고졸,318.0
281,R,200004,201002,자유업,#,17.0
3187,R,200105,201110,무직,고졸,146.0
26412,R,199710,201601,기타,고졸,29.0
7213,R,200401,200503,기타,고졸,127.0
5083,R,200209,201001,보험관계인,고졸,285.0
7546,R,200403,200411,기타,#,64.0
21483,R,198910,200607,기타,#,109.0
27102,R,199702,200603,기타,고졸,148.0
7716,R,200404,200406,기타,#,12.0
31515,P,200307,999912,#,#,7.0
7645,R,200404,200409,기타,#,158.0
7757,R,200405,200506,기타,고졸,154.0
21194,R,198808,201503,기타,중졸,136.0
618,R,200004,200504,무직,고졸,13.0
8122,R,200407,200505,무직,고졸,134.0
7919,R,200406,200410,기타,#,24.0
6515,R,200309,200602,무직,#,31.0
27352,R,199712,200811,기타,#,42.0
8438,R,200409,201602,기타,#,106.0
4810,R,200207,200509,기타,대학졸,146.0
6999,R,200312,200708,기타,고졸,163.0
7203,R,200401,200602,기타,고졸,124.0
7177,R,200401,200805,기타,#,56.0
25704,R,199612,200611,사기업체,고졸,109.0
23376,R,199410,201106,기타,고졸,11.0
8479,R,200409,200606,기타,고졸,41.0
3588,R,200104,200810,보험관계인,고졸,146.0
449,R,200007,201006,기타,고졸,16.0
8904,R,200501,200708,기타,전문대졸,109.0
6627,P,200309,999912,기타,#,80.0
8981,R,200502,200511,보험관계인,#,24.0
28030,R,199806,200507,기타,고졸,64.0
8937,R,200501,200609,기타,#,126.0
25107,P,199606,999912,기타,고졸,14.0
24265,R,199510,200711,기타,고졸,32.0
21337,R,198904,201209,기타,고졸,56.0
31398,P,199905,999912,무직,중졸,143.0
9359,R,200505,200709,기타,#,49.0
8368,R,200408,200809,보험관계인,고졸,207.0
9482,R,200506,200707,금융부문,대학졸,154.0
5802,R,200306,200904,무직,대학졸,32.0
4858,R,200202,200710,무직,고졸,163.0
21248,P,198807,999912,기타,고졸,82.0
23175,P,199303,999912,기타,#,160.0
9366,R,200505,200510,기타,#,205.0
1422,R,200006,201501,무직,고졸,121.0
9570,R,200507,200512,기타,대학졸,54.0
26750,R,199710,201308,기타,고졸,121.0
8508,R,200409,200512,기타,#,41.0
21240,R,198807,200711,학생,고졸,58.0
9202,R,200504,200603,기타,#,33.0
7492,R,200403,200803,기타,#,16.0
23892,P,199410,999912,기타,고졸,156.0
5685,R,200304,200607,보험관계인,대학졸,129.0
30819,P,199908,999912,무직,#,103.0
6551,R,200309,200810,기타,고졸,49.0
27316,P,199711,999912,기타,#,11.0
30540,R,199912,200711,기타,고졸,80.0
8429,R,200409,200602,기타,전문대졸,116.0
6990,R,200312,201511,기타,#,38.0
24213,R,199506,200705,기타,고졸,29.0
8609,R,200410,200612,기타,#,107.0
10124,R,200512,200606,보험관계인,#,114.0
1430,R,200004,200810,기타,고졸,121.0
9545,P,200507,999912,기타,#,55.0
5499,R,200209,201104,보험관계인,#,263.0
7116,R,200312,201003,보험관계인,고졸,263.0
29466,R,199810,201410,무직,고졸,56.0
10268,R,200601,200703,기타,대학졸,126.0
9681,P,200508,999912,기타,#,11.0
10007,R,200511,201504,일반기업,#,145.0
6269,R,200307,200703,기타,#,109.0
27388,P,199707,999912,무직,대학졸,191.0
10519,R,200603,200707,무직,고졸,88.0
30996,R,199902,200802,기타,고졸,196.0
24849,P,199606,999912,기타,중졸,25.0
10297,R,200601,200702,기타,고졸,109.0
4527,R,200211,200710,기타,#,86.0
5776,R,200301,200707,기타,고졸,47.0
10422,R,200602,200810,기타,대학졸,13.0
10276,R,200601,200704,기타,고졸,117.0
24817,P,199506,999912,학생,#,170.0
22822,R,199303,201409,기타,고졸,25.0
11170,R,200608,200706,보험관계인,고졸,114.0
31364,R,199909,201601,무직,고졸,303.0
2839,R,200104,200710,기타,고졸,90.0
11372,R,200609,200712,일반기업,#,44.0
24937,R,199603,201502,기타,#,302.0
11054,R,200606,200702,기타,대학졸,57.0
10383,R,200601,200701,보험관계인,고졸,91.0
26493,P,199710,999912,기타,대학졸,37.0
6908,R,200311,200811,기타,#,90.0
5384,R,200206,200806,보험관계인,전문대졸,231.0
10242,R,200512,200704,보험관계인,#,204.0
7764,R,200405,201004,기타,#,56.0
6264,R,200307,200904,기타,고졸,121.0
11727,R,200612,200704,보험관계인,#,79.0
5397,R,200206,200807,보험관계인,고졸,231.0
11549,R,200611,200808,기타,고졸,111.0
10577,R,200603,200803,의료부문,고졸,11.0
10448,R,200602,201408,기타,고졸,143.0
11611,R,200611,200906,보험관계인,고졸,281.0
5561,R,200212,201104,보험관계인,고졸,273.0
12004,R,200703,200710,기타,고졸,56.0
11504,R,200610,200806,기타,고졸,32.0
12325,R,200706,200802,기타,고졸,125.0
12348,R,200706,200807,기타,고졸,45.0
29219,P,199803,999912,기타,고졸,163.0
10269,P,200601,999912,무직,#,125.0
8178,R,200408,200909,기타,#,47.0
12339,R,200706,201305,기타,전문대졸,160.0
11443,R,200610,201604,기타,고졸,146.0
11039,R,200606,200808,보험관계인,대학졸,237.0
10086,R,200511,201503,기타,고졸,29.0
12078,R,200703,200807,영업직(판,#,42.0
8163,R,200407,201002,보험관계인,고졸,280.0
9502,R,200506,201105,기타,#,141.0
9656,P,200507,999912,기타,#,17.0
12901,R,200711,200904,기타,전문대졸,116.0
11740,R,200612,201106,보험관계인,#,292.0
12953,R,200712,201105,기타,#,124.0
13052,R,200801,200807,기타,대학졸,160.0
7332,R,200402,201103,기타,전문대졸,145.0
13132,R,200801,200811,회사원,고졸,171.0
6435,P,200308,999912,보험관계인,고졸,273.0
13221,R,200802,200912,기타,고졸,150.0
13176,R,200802,201001,영업직(판,고졸,90.0
13197,R,200802,200901,기타,전문대졸,58.0
27184,P,199702,999912,기타,고졸,125.0
10364,R,200601,201001,보험관계인,전문대졸,263.0
12346,R,200706,201002,기타,고졸,136.0
12802,P,200710,999912,기타,#,84.0
22116,P,199111,999912,기타,고졸,106.0
9730,R,200508,200905,기타,#,158.0
12786,R,200710,200812,기타,대학졸,21.0
2194,R,200004,200901,회사원,고졸,96.0
13571,R,200805,200908,기타,고졸,37.0
13598,R,200805,200906,영업직(판,고졸,38.0
11304,R,200608,200912,기타,대학졸,281.0
14000,R,200808,201101,기타,고졸,125.0
4744,P,200206,999912,무직,#,111.0
14096,R,200809,200911,기타,고졸,44.0
21895,P,199105,999912,기타,#,17.0
14242,R,200810,200901,보험관계인,#,114.0
13788,R,200806,200907,보험관계인,전문대졸,290.0
13754,R,200806,200902,보험관계인,#,245.0
12890,R,200711,200902,보험관계인,대학졸,137.0
4723,P,200210,999912,기타,고졸,106.0
14375,R,200811,201401,영업직(판,고졸,106.0
14011,R,200808,201307,영업직(판,대학졸,318.0
13958,R,200808,201302,기타,고졸,84.0
25931,P,199607,999912,기타,고졸,171.0
14709,R,200903,201110,기타,대학졸,146.0
14195,R,200810,201001,기타,대학졸,163.0
14140,R,200809,201001,기타,#,116.0
9452,P,200506,999912,무직,고졸,96.0
14795,R,200903,200909,회사원,대학졸,110.0
14757,R,200903,201508,기타,대학졸,55.0
14473,R,200812,201008,기타,대학졸,160.0
14315,R,200811,201206,기타,#,259.0
9523,P,200506,999912,보험관계인,고졸,55.0
14781,R,200903,201010,보험관계인,전문대졸,253.0
14984,P,200905,999912,기타,#,29.0
15333,R,200908,201104,기타,대학졸,56.0
15556,R,200910,201007,보험관계인,#,51.0
14833,R,200904,201010,기타,#,11.0
13663,P,200806,999912,기타,대학졸,19.0
9200,R,200504,201103,기타,대학졸,170.0
14640,R,200902,201301,보험관계인,#,51.0
15783,R,200912,201008,금융부문,#,106.0
12253,R,200705,201408,자영업,고졸,158.0
13768,R,200806,201206,보험관계인,#,284.0
15465,R,200909,201101,기타,대학졸,125.0
27208,R,199711,200102,무직,고졸,154.0
30251,R,199905,200002,기타,고졸,47.0
30668,R,199910,200004,기타,고졸,188.0
29333,R,199812,200111,무직,고졸,154.0
20597,R,197812,200601,기타,#,90.0
26209,R,199709,200010,기타,고졸,21.0
30076,R,199905,200103,무직,고졸,38.0
29583,R,199910,200005,기타,고졸,55.0
23851,R,199403,200012,사기업체,고졸,125.0
581,R,200001,200105,기타,고졸,21.0
23458,R,199401,200205,기타,고졸,14.0
22358,R,199206,200202,기타,고졸,16.0
26863,R,199704,200407,학생,고졸,105.0
29646,R,199908,200303,무직,고졸,56.0
422,R,200005,200010,기타,고졸,99999999.0
23531,R,199404,200809,기타,고졸,120.0
186,R,200002,200010,기타,고졸,204.0
2006,R,200007,200106,기타,고졸,125.0
22080,R,199102,200105,기타,고졸,193.0
29881,R,199910,200204,기타,고졸,17.0
30270,R,199910,200108,무직,고졸,47.0
28568,R,199803,200309,기타,고졸,88.0
28234,R,199812,200206,기타,고졸,59.0
1251,R,200006,200308,기타,고졸,82.0
30189,R,199909,200304,자유업,고졸,50.0
1133,R,200010,200101,기타,고졸,44.0
27190,R,199707,200301,무직,고졸,125.0
1752,R,200008,200111,무직,고졸,141.0
20957,R,198709,200111,사기업체,고졸,108.0
25251,R,199605,200408,기타,고졸,46.0
22096,R,199101,200206,기타,고졸,108.0
940,R,200011,200109,기타,고졸,47.0
24201,R,199510,200410,기타,고졸,38.0
20360,R,198301,200501,기타,#,118.0
1688,R,200006,200112,보험관계인,#,116.0
31230,R,199912,200107,기타,고졸,150.0
2436,R,200103,200107,기타,고졸,19.0
561,R,200004,200402,기타,고졸,21.0
30017,R,199911,200202,기타,고졸,78.0
989,R,200012,200110,기타,고졸,32.0
1868,R,200012,200203,무직,#,167.0
26807,R,199705,200712,무직,고졸,113.0
3168,R,200104,200201,기타,고졸,111.0
2871,R,200105,200212,기타,대학졸,86.0
3179,R,200105,200310,무직,고졸,58.0
28840,R,199804,200111,무직,고졸,108.0
28103,R,199803,200202,기타,고졸,46.0
2836,R,200105,200303,무직,고졸,44.0
2362,R,200104,200402,기타,고졸,69.0
2616,R,200105,200210,무직,고졸,50.0
2598,R,200106,200407,회사원,고졸,120.0
3561,R,200110,200203,기타,고졸,156.0
4123,R,200201,200212,기타,고졸,11.0
3733,R,200108,200409,기타,고졸,204.0
671,R,200005,200212,무직,고졸,78.0
3192,R,200104,200404,보험관계인,고졸,146.0
4435,R,200205,200309,무직,고졸,42.0
21693,R,199004,200803,학생,고졸,80.0
4561,R,200204,200212,기타,고졸,88.0
25575,R,199605,200407,기타,고졸,116.0
4862,R,200203,200402,기타,고졸,163.0
27662,R,199809,200308,기타,대학졸,52.0
2024,R,200004,201405,무직,고졸,154.0
4332,R,200207,200312,자유업,고졸,50.0
4402,R,200211,200308,기타,전문대졸,32.0
4200,R,200209,200403,무직,고졸,23.0
29308,R,199806,201304,기타,고졸,125.0
1145,P,200002,999912,기타,고졸,318.0
23256,R,199301,200601,군인,대학졸,96.0
5594,R,200205,200302,기타,고졸,171.0
2191,R,200004,200303,회사원,고졸,191.0
5399,R,200206,200603,보험관계인,고졸,70.0
6128,R,200302,200605,회사원,고졸,191.0
26897,R,199707,200512,기타,대학졸,103.0
24133,R,199511,200803,기타,고졸,23.0
29972,P,199904,999912,기타,#,23.0
10080,R,200511,200608,기타,고졸,119.0
9438,R,200506,200712,회사원,#,191.0
15448,R,200909,201503,기타,고졸,13.0
16799,R,201009,201102,보험관계인,#,204.0
17834,R,201108,201305,기타,#,147.0
25936,R,199604,200311,기타,고졸,170.0
5600,R,200202,200210,기타,고졸,171.0
4023,R,200104,200312,보험관계인,#,169.0
5408,R,200211,200808,기타,대학졸,235.0
24896,P,199606,999912,기타,고졸,75.0
29084,R,199809,200605,무직,고졸,126.0
30228,R,199910,201508,기타,고졸,29.0
3994,P,200108,999912,회사원,전문대졸,191.0
6070,R,200305,200807,기타,고졸,158.0
4914,R,200202,200706,기타,대학졸,150.0
24057,R,199501,200504,기타,고졸,11.0
6236,C,200307,200307,기타,고졸,134.0
2819,R,200102,201504,기타,#,44.0
23310,P,199401,999912,기타,고졸,55.0
24661,R,199508,200507,기타,고졸,148.0
6164,R,200306,200701,자유업,고졸,128.0
3084,R,200106,201007,기타,대학졸,103.0
6407,R,200308,200408,회사원,고졸,154.0
20505,R,198504,200509,기타,고졸,108.0
4042,R,200207,200404,회사원,#,204.0
6159,R,200306,200312,기타,대학졸,134.0
23994,P,199501,999912,기타,고졸,17.0
24551,P,199510,999912,학생,고졸,145.0
6042,R,200303,200704,보험관계인,중졸,98.0
3898,R,200111,201105,보험관계인,고졸,283.0
22486,R,199204,200403,기타,고졸,118.0
6839,R,200311,200410,자유업,고졸,13.0
4054,R,200212,200408,기타,#,204.0
3845,R,200111,201001,보험관계인,초등졸,277.0
6751,R,200310,200407,기타,고졸,154.0
2043,P,200001,999912,기타,고졸,303.0
7256,R,200401,200601,무직,#,163.0
7166,R,200401,200405,무직,고졸,146.0
3217,R,200110,200706,기타,고졸,146.0
7390,R,200402,200507,자유업,고졸,84.0
5265,R,200205,200707,기타,고졸,79.0
23060,R,199305,200712,기타,고졸,103.0
25448,R,199603,200704,사기업체,고졸,108.0
6993,R,200312,200505,기타,고졸,134.0
2099,R,200007,200901,기타,#,156.0
5990,R,200304,200609,기타,고졸,147.0
4496,R,200210,200707,기타,고졸,107.0
547,P,200006,999912,기타,#,17.0
6034,R,200304,200406,공무원,고졸,205.0
3782,R,200111,201103,보험관계인,대학졸,265.0
6021,R,200304,200407,자유업,고졸,136.0
3353,R,200103,200804,무직,고졸,163.0
6994,R,200312,200506,기타,고졸,163.0
4396,R,200212,200502,기타,고졸,32.0
29650,R,199906,201001,기타,고졸,56.0
4011,P,200104,999912,보험관계인,대학졸,170.0
4386,R,200209,201407,회사원,고졸,32.0
7382,R,200402,200712,기타,#,86.0
7738,R,200405,201003,기타,고졸,42.0
23375,R,199401,201201,기타,고졸,75.0
290,R,200011,200604,기타,고졸,31.0
8337,R,200408,200507,기타,고졸,14.0
29354,R,199808,200509,기타,고졸,143.0
25588,P,199601,999912,기타,고졸,141.0
7761,R,200405,200503,자유업,고졸,44.0
28269,R,199802,200509,기타,고졸,59.0
8342,R,200408,200605,기타,고졸,77.0
606,R,200007,200606,기타,고졸,13.0
31336,R,199909,201412,무직,고졸,125.0
5503,R,200209,200701,보험관계인,고졸,130.0
22558,R,199203,200706,기타,#,126.0
27185,R,199704,200612,학생,고졸,125.0
21154,R,198808,200601,기타,고졸,108.0
21777,R,199009,201002,기타,#,145.0
1772,P,200004,999912,기타,고졸,136.0
21739,R,199009,201407,사기업체,고졸,100.0
25497,P,199605,999912,기타,고졸,106.0
21914,P,199111,999912,기타,고졸,55.0
6634,R,200309,200711,자유업,#,86.0
9234,R,200504,200902,기타,#,106.0
9204,R,200504,201601,기타,고졸,146.0
8500,R,200409,200507,기타,#,41.0
23635,P,199407,999912,기타,고졸,299.0
8188,R,200408,200601,기타,고졸,129.0
7967,R,200406,200511,회사원,대학졸,328.0
7943,R,200406,200708,무직,#,109.0
2399,R,200111,200801,보험관계인,고졸,25.0
9665,R,200507,200704,보험관계인,고졸,66.0
24808,P,199509,999912,기타,#,191.0
4083,P,200206,999912,기타,고졸,19.0
9338,R,200505,200701,기타,#,42.0
8806,R,200412,200612,회사원,#,104.0
6588,R,200309,200612,보험관계인,중졸,87.0
9786,R,200509,200904,무직,고졸,14.0
30118,R,199906,201005,기타,고졸,45.0
27875,R,199803,201501,기타,고졸,21.0
4865,R,200204,200604,자유업,고졸,163.0
1750,R,200002,200611,무직,고졸,8.0
29507,R,199810,200803,기타,전문대졸,170.0
9097,P,200503,999912,기타,#,259.0
3038,R,200104,200704,기타,고졸,123.0
6711,R,200310,200803,무직,고졸,167.0
28594,R,199803,200607,기타,고졸,86.0
6304,R,200307,200903,회사원,고졸,45.0
10377,R,200601,201009,보험관계인,대학졸,251.0
8892,R,200501,200610,무직,#,113.0
10011,R,200511,200706,기타,고졸,88.0
8135,R,200407,200705,기타,대학졸,125.0
26411,R,199707,201406,기타,고졸,29.0
9872,R,200509,200712,기타,고졸,51.0
23473,P,199410,999912,기타,고졸,120.0
24744,R,199504,200707,기타,고졸,156.0
23469,P,199406,999912,기타,#,120.0
5911,R,200305,201409,기타,고졸,84.0
10504,R,200603,200910,무직,고졸,14.0
26890,R,199709,200901,보험관계인,고졸,111.0
11208,R,200608,200701,보험관계인,#,114.0
10250,R,200601,201409,일반기업,#,120.0
11193,R,200608,200710,보험관계인,#,114.0
22572,R,199212,200805,기타,고졸,146.0
3698,P,200104,999912,보험관계인,#,17.0
10466,R,200602,200612,보험관계인,전문대졸,101.0
2701,R,200104,200707,기타,고졸,59.0
11277,R,200608,201005,기타,#,84.0
30705,P,199912,999912,기타,#,118.0
11492,R,200610,200705,기타,고졸,21.0
10746,R,200604,200612,기타,고졸,97.0
7371,P,200402,999912,기타,고졸,50.0
11495,R,200610,200712,기타,고졸,141.0
11584,R,200611,201001,보험관계인,고졸,285.0
11303,R,200608,200802,기타,#,11.0
11674,R,200612,200903,기타,전문대졸,125.0
22209,P,199103,999912,기타,고졸,154.0
9510,R,200506,201007,보험관계인,고졸,288.0
10699,R,200604,201405,기타,대학졸,23.0
11408,R,200609,200710,의료부문,전문대졸,112.0
7458,R,200403,200805,무직,고졸,38.0
11801,R,200701,200711,기타,고졸,121.0
10190,P,200512,999912,기타,#,29.0
10354,R,200601,200904,기타,고졸,156.0
876,R,200012,201001,기타,#,259.0
25892,P,199612,999912,기타,고졸,259.0
11064,R,200606,201001,보험관계인,고졸,294.0
11163,R,200608,200709,보험관계인,고졸,114.0
22971,R,199302,201109,기타,고졸,82.0
12264,R,200705,201003,기타,고졸,270.0
12696,R,200709,201009,기타,#,103.0
7531,R,200403,200802,기타,고졸,23.0
12694,R,200709,200809,기타,고졸,49.0
5401,R,200206,201001,보험관계인,고졸,261.0
31431,R,199912,201203,무직,고졸,16.0
10677,R,200604,201401,기타,#,167.0
13336,R,200803,201201,기타,고졸,121.0
11047,P,200606,999912,기타,#,106.0
10612,R,200603,201602,기타,#,59.0
13326,R,200803,201004,영업직(판,고졸,163.0
12195,P,200705,999912,자영업,대학졸,58.0
12387,R,200706,201004,기타,대학졸,82.0
13660,R,200806,201006,기타,#,78.0
12403,P,200707,999912,기타,고졸,50.0
13218,R,200802,200906,기타,고졸,103.0
14131,R,200809,201101,기타,#,42.0
14156,R,200809,201212,보험관계인,#,316.0
14328,R,200811,200912,기타,고졸,154.0
13965,R,200808,201004,기타,고졸,13.0
14124,R,200809,201109,금융부문,고졸,143.0
14503,R,200812,201004,보험관계인,전문대졸,112.0
14605,R,200901,200907,기타,대학졸,112.0
13504,P,200804,999912,보험관계인,고졸,273.0
22909,P,199307,999912,기타,고졸,42.0
14668,R,200902,201001,보험관계인,#,278.0
13871,R,200807,200908,보험관계인,#,270.0
14751,R,200903,201208,보험관계인,#,171.0
12302,P,200706,999912,기타,고졸,158.0
4371,R,200207,201508,기타,#,59.0
15199,P,200907,999912,보험관계인,#,310.0
2799,P,200104,999912,보험관계인,중졸,45.0
22392,P,199208,999912,기타,고졸,29.0
13813,R,200807,201104,기타,대학졸,143.0
13075,P,200801,999912,기타,고졸,84.0
14606,R,200901,201101,기타,대학원졸,253.0
15052,R,200905,201304,기타,고졸,146.0
15297,P,200908,999912,기타,고졸,55.0
1018,P,200010,999912,기타,고졸,32.0
15359,R,200908,201007,보험관계인,고졸,186.0
13739,R,200806,201001,기타,고졸,19.0
13238,R,200802,201002,보험관계인,고졸,217.0
6622,P,200309,999912,기타,대학졸,106.0
7175,P,200401,999912,기타,대학졸,118.0
15521,R,200910,201501,회사원,전문대졸,57.0
23112,P,199302,999912,기타,#,116.0
12590,R,200708,201501,보험관계인,중졸,172.0
15514,R,200910,201108,기타,대학졸,150.0
14406,R,200812,201504,기타,대학졸,111.0
15578,R,200910,201107,기타,고졸,259.0
14779,R,200903,201009,기타,고졸,121.0
15574,R,200910,201012,기타,고졸,124.0
13862,P,200807,999912,기타,고졸,25.0
15599,R,200910,201102,기타,대학졸,259.0
15926,R,201001,201011,영업직(판,전문대졸,156.0
31273,R,199907,200303,기타,고졸,167.0
4542,R,200204,200211,기타,고졸,82.0
4445,R,200204,200309,기타,#,74.0
5183,R,200202,200503,기타,고졸,195.0
30921,R,199905,200408,기타,전문대졸,106.0
5430,R,200207,200312,보험관계인,고졸,218.0
4828,R,200208,200303,기타,고졸,141.0
1256,R,200012,200603,기타,고졸,82.0
1629,R,200005,200708,무직,고졸,196.0
3897,R,200111,200308,보험관계인,고졸,105.0
4118,R,200212,200402,기타,대학졸,11.0
27811,R,199810,200602,기타,고졸,129.0
2199,R,200010,200311,보험관계인,전문대졸,162.0
8074,R,200407,200502,기타,#,122.0
9497,R,200506,200607,일반기업,#,107.0
11036,R,200606,200704,보험관계인,대학졸,68.0
3327,R,200109,200706,기타,고졸,160.0
7132,R,200401,201002,기타,고졸,124.0
18965,P,201212,999912,기타,고졸,191.0
19629,R,201312,201507,기타,#,191.0
19722,R,201402,201507,보험관계인,전문대졸,191.0
2201,R,200009,200107,기타,고졸,171.0
4194,R,200211,200403,자유업,고졸,13.0
24614,R,199511,200809,기타,고졸,160.0
22807,R,199312,200706,기타,고졸,14.0
4059,R,200208,200409,기타,고졸,204.0
20508,R,198509,200406,기타,#,106.0
6089,R,200301,200311,기타,고졸,154.0
29391,P,199808,999912,기타,고졸,160.0
28026,R,199807,200404,보험관계인,고졸,64.0
31018,R,199906,200611,기타,고졸,147.0
3871,R,200111,201102,보험관계인,고졸,281.0
3716,R,200108,200408,기타,대학졸,204.0
3212,R,200106,200409,기타,고졸,134.0
3286,R,200105,200806,무직,대학졸,141.0
